Fecha,Local,Ubicación,Fecha Creación,Tipo Doc.,Tipo Línea,Familia,Cantidad,Precio,Dto. %,Dto. €,Cód. Promoción,Cód. Descuento,Impuesto %,Recargo %,Base,Total,Dto. € Ticket,Dto. % Ticket,tipo_plato,Producto,N_factura,centro_reparto
27/01/2019,LAS TABLAS (✔),U1,27/01/2019 20:16,Fra. Simp.,Producto,EXTRAS,1000,300.0,0.0,0.0,,,1000.0,140.0,273,300,0.0,0.0,Extra,Extra 7,Establ5/117,centro_3
27/01/2019,LAS TABLAS (✔),U1,27/01/2019 20:16,Fra. Simp.,Producto,SOUP,1000,990.0,0.0,0.0,,,1000.0,140.0,900,990,0.0,0.0,Sopa,Sopa 14,Establ5/117,centro_3
28/01/2019,LAS TABLAS (✔),JE1,28/01/2019 13:47,Fra. Simp.,Producto,BAOS,2000,795.0,0.0,0.0,,,1000.0,140.0,1445,1590,0.0,0.0,Entrante,Entrante 2,Establ5/118,centro_4
28/01/2019,LAS TABLAS (✔),JE1,28/01/2019 13:47,Fra. Simp.,Producto,RICE BOWL,1000,995.0,0.0,0.0,,,1000.0,140.0,905,995,0.0,0.0,Arroz,Arroz 9,Establ5/118,centro_4
28/01/2019,LAS TABLAS (✔),JE1,28/01/2019 13:48,Fra. Simp.,Producto,BAOS,1000,795.0,0.0,0.0,,,1000.0,140.0,723,795,0.0,0.0,Entrante,Entrante 2,Establ5/119,centro_4
28/01/2019,LAS TABLAS (✔),JE1,28/01/2019 13:48,Fra. Simp.,Producto,RICE BOWL,1000,995.0,0.0,0.0,,,1000.0,140.0,905,995,0.0,0.0,Arroz,Arroz 9,Establ5/119,centro_4
28/01/2019,LAS TABLAS (✔),R1,28/01/2019 14:24,Fra. Simp.,Producto,NOODLES,1000,995.0,0.0,0.0,,,1000.0,140.0,905,995,0.0,0.0,Noodles,Noodles 12,Establ5/120,centro_8
28/01/2019,LAS TABLAS (✔),R1,28/01/2019 14:24,Fra. Simp.,Producto,BAOS,1000,795.0,0.0,0.0,,,1000.0,140.0,723,795,0.0,0.0,Entrante,Entrante 2,Establ5/120,centro_8
28/01/2019,LAS TABLAS (✔),R1,28/01/2019 14:24,Fra. Simp.,Producto,RICE BOWL,1000,995.0,0.0,0.0,,,1000.0,140.0,905,995,0.0,0.0,Arroz,Arroz 13,Establ5/120,centro_8
28/01/2019,LAS TABLAS (✔),R1,28/01/2019 14:24,Fra. Simp.,Producto,DESSERT,1000,495.0,0.0,0.0,,,1000.0,140.0,450,495,0.0,0.0,Postre,Postre 7,Establ5/120,centro_8
28/01/2019,LAS TABLAS (✔),DELIVERO1,28/01/2019 14:39,Fra. Simp.,Producto,COMPRA,1000,300.0,0.0,0.0,,,1000.0,140.0,273,300,0.0,0.0,Arroz,Arroz 4,Establ5/121,centro_5
28/01/2019,LAS TABLAS (✔),DELIVERO1,28/01/2019 14:39,Fra. Simp.,Producto,RICE BOWL,1000,995.0,0.0,0.0,,,1000.0,140.0,905,995,0.0,0.0,Arroz,Arroz 9,Establ5/121,centro_5
28/01/2019,LAS TABLAS (✔),DELIVERO1,28/01/2019 14:39,Fra. Simp.,Producto,NOODLES,1000,995.0,0.0,0.0,,,1000.0,140.0,905,995,0.0,0.0,Noodles,Noodles 12,Establ5/121,centro_5
28/01/2019,LAS TABLAS (✔),JE1,28/01/2019 15:32,Fra. Simp.,Producto,COMPRA,1000,795.0,0.0,0.0,,,1000.0,140.0,723,795,0.0,0.0,Arroz,Arroz 29,Establ5/122,centro_4
28/01/2019,LAS TABLAS (✔),JE1,28/01/2019 15:32,Fra. Simp.,Producto,EXTRAS,1000,300.0,0.0,0.0,,,1000.0,140.0,273,300,0.0,0.0,Segundo Plato,Segundo Plato 8,Establ5/122,centro_4
28/01/2019,LAS TABLAS (✔),JE1,28/01/2019 20:34,Fra. Simp.,Producto,BAOS,1000,795.0,0.0,0.0,,,1000.0,140.0,723,795,0.0,0.0,Entrante,Entrante 2,Establ5/123,centro_4
28/01/2019,LAS TABLAS (✔),DELIVERO1,28/01/2019 21:19,Fra. Simp.,Producto,BBQ,1000,795.0,0.0,0.0,,,1000.0,140.0,723,795,0.0,0.0,Segundo Plato,Segundo Plato 9,Establ5/124,centro_5
28/01/2019,LAS TABLAS (✔),DELIVERO1,28/01/2019 21:19,Fra. Simp.,Producto,STARTERS,1000,695.0,0.0,0.0,,,1000.0,140.0,632,695,0.0,0.0,Entrante,Entrante 7,Establ5/124,centro_5
28/01/2019,LAS TABLAS (✔),DELIVERO1,28/01/2019 21:19,Fra. Simp.,Producto,STARTERS,1000,695.0,0.0,0.0,,,1000.0,140.0,632,695,0.0,0.0,Entrante,Entrante 11,Establ5/124,centro_5
28/01/2019,LAS TABLAS (✔),DELIVERO1,28/01/2019 21:23,Fra. Simp.,Producto,NOODLES,1000,1350.0,0.0,0.0,,,1000.0,140.0,1227,1350,0.0,0.0,Noodles,Noodles 8,Establ5/125,centro_5
28/01/2019,LAS TABLAS (✔),DELIVERO1,28/01/2019 21:23,Fra. Simp.,Producto,RICE BOWL,1000,795.0,0.0,0.0,,,1000.0,140.0,723,795,0.0,0.0,Arroz,Arroz 28,Establ5/125,centro_5
28/01/2019,LAS TABLAS (✔),JE1,28/01/2019 13:48,Dev. Simp.,Producto,BAOS,-2000,795.0,0.0,0.0,,,1000.0,140.0,-1445,-1590,0.0,0.0,Entrante,Entrante 2,Establ6/114,centro_4
28/01/2019,LAS TABLAS (✔),JE1,28/01/2019 13:48,Dev. Simp.,Producto,RICE BOWL,-1000,995.0,0.0,0.0,,,1000.0,140.0,-905,-995,0.0,0.0,Arroz,Arroz 9,Establ6/114,centro_4
29/01/2019,LAS TABLAS (✔),JE1,29/01/2019 13:22,Fra. Simp.,Producto,BAOS,1000,795.0,0.0,0.0,,,1000.0,140.0,723,795,0.0,0.0,Entrante,Entrante 2,Establ5/126,centro_4
29/01/2019,LAS TABLAS (✔),JE1,29/01/2019 13:22,Fra. Simp.,Producto,BBQ,1000,1250.0,0.0,0.0,,,1000.0,140.0,1136,1250,0.0,0.0,Segundo Plato,Segundo Plato 3,Establ5/126,centro_4
29/01/2019,LAS TABLAS (✔),JE1,29/01/2019 13:22,Fra. Simp.,Producto,RICE BOWL,1000,995.0,0.0,0.0,,,1000.0,140.0,905,995,0.0,0.0,Arroz,Arroz 13,Establ5/126,centro_4
29/01/2019,LAS TABLAS (✔),JE1,29/01/2019 13:22,Fra. Simp.,Producto,COMPRA,1000,75.0,0.0,0.0,,,1000.0,140.0,068,075,0.0,0.0,Extra,Extra 17,Establ5/126,centro_4
29/01/2019,LAS TABLAS (✔),DELIVERO1,29/01/2019 13:52,Fra. Simp.,Producto,BAOS,1000,795.0,0.0,0.0,,,1000.0,140.0,723,795,0.0,0.0,Entrante,Entrante 2,Establ5/127,centro_5
29/01/2019,LAS TABLAS (✔),DELIVERO1,29/01/2019 13:52,Fra. Simp.,Producto,BBQ,1000,1250.0,0.0,0.0,,,1000.0,140.0,1136,1250,0.0,0.0,Segundo Plato,Segundo Plato 2,Establ5/127,centro_5
29/01/2019,LAS TABLAS (✔),R1,29/01/2019 14:24,Fra. Simp.,Producto,COMPRA,1000,75.0,0.0,0.0,,,1000.0,140.0,068,075,0.0,0.0,Noodles,Noodles 18,Establ5/128,centro_8
29/01/2019,LAS TABLAS (✔),R1,29/01/2019 14:24,Fra. Simp.,Producto,NOODLES,1000,995.0,0.0,0.0,,,1000.0,140.0,905,995,0.0,0.0,Noodles,Noodles 12,Establ5/128,centro_8
29/01/2019,LAS TABLAS (✔),R1,29/01/2019 14:30,Fra. Simp.,Producto,DESSERT,1000,495.0,0.0,0.0,,,1000.0,140.0,450,495,0.0,0.0,Postre,Postre 7,Establ5/129,centro_8
29/01/2019,LAS TABLAS (✔),R1,29/01/2019 14:30,Fra. Simp.,Producto,COMPRA,1000,75.0,0.0,0.0,,,1000.0,140.0,068,075,0.0,0.0,Extra,Extra 17,Establ5/129,centro_8
29/01/2019,LAS TABLAS (✔),R1,29/01/2019 14:30,Fra. Simp.,Producto,RICE BOWL,1000,995.0,0.0,0.0,,,1000.0,140.0,905,995,0.0,0.0,Arroz,Arroz 23,Establ5/129,centro_8
29/01/2019,LAS TABLAS (✔),R1,29/01/2019 14:48,Fra. Simp.,Producto,RICE BOWL,1000,995.0,0.0,0.0,,,1000.0,140.0,905,995,0.0,0.0,Arroz,Arroz 23,Establ5/130,centro_8
29/01/2019,LAS TABLAS (✔),R1,29/01/2019 14:48,Fra. Simp.,Producto,BBQ,1000,795.0,0.0,0.0,,,1000.0,140.0,723,795,0.0,0.0,Segundo Plato,Segundo Plato 9,Establ5/130,centro_8
29/01/2019,LAS TABLAS (✔),JE1,29/01/2019 15:28,Fra. Simp.,Producto,EXTRAS,1000,300.0,0.0,0.0,,,1000.0,140.0,273,300,0.0,0.0,Segundo Plato,Segundo Plato 8,Establ5/131,centro_4
29/01/2019,LAS TABLAS (✔),JE1,29/01/2019 15:28,Fra. Simp.,Producto,COMPRA,1000,795.0,0.0,0.0,,,1000.0,140.0,723,795,0.0,0.0,Arroz,Arroz 29,Establ5/131,centro_4
29/01/2019,LAS TABLAS (✔),R1,29/01/2019 20:37,Fra. Simp.,Producto,RICE BOWL,1000,995.0,0.0,0.0,,,1000.0,140.0,905,995,0.0,0.0,Arroz,Arroz 9,Establ5/132,centro_8
29/01/2019,LAS TABLAS (✔),R1,29/01/2019 20:37,Fra. Simp.,Producto,NOODLES,1000,995.0,0.0,0.0,,,1000.0,140.0,905,995,0.0,0.0,Noodles,Noodles 12,Establ5/132,centro_8
29/01/2019,LAS TABLAS (✔),JE1,29/01/2019 20:48,Fra. Simp.,Producto,RICE BOWL,1000,795.0,0.0,0.0,,,1000.0,140.0,723,795,0.0,0.0,Arroz,Arroz 28,Establ5/133,centro_4
29/01/2019,LAS TABLAS (✔),JE1,29/01/2019 20:48,Fra. Simp.,Producto,EXTRAS,1000,300.0,0.0,0.0,,,1000.0,140.0,273,300,0.0,0.0,Segundo Plato,Segundo Plato 8,Establ5/133,centro_4
29/01/2019,LAS TABLAS (✔),R1,29/01/2019 21:04,Fra. Simp.,Producto,STARTERS,1000,695.0,0.0,0.0,,,1000.0,140.0,632,695,0.0,0.0,Entrante,Entrante 11,Establ5/134,centro_8
29/01/2019,LAS TABLAS (✔),R1,29/01/2019 21:04,Fra. Simp.,Producto,NOODLES,1000,995.0,0.0,0.0,,,1000.0,140.0,905,995,0.0,0.0,Noodles,Noodles 12,Establ5/134,centro_8
29/01/2019,LAS TABLAS (✔),DELIVERO1,29/01/2019 21:31,Fra. Simp.,Producto,COMPRA,1000,75.0,0.0,0.0,,,1000.0,140.0,068,075,0.0,0.0,Extra,Extra 17,Establ5/135,centro_5
29/01/2019,LAS TABLAS (✔),DELIVERO1,29/01/2019 21:31,Fra. Simp.,Producto,RICE BOWL,1000,995.0,0.0,0.0,,,1000.0,140.0,905,995,0.0,0.0,Arroz,Arroz 16,Establ5/135,centro_5
29/01/2019,LAS TABLAS (✔),DELIVERO1,29/01/2019 21:31,Fra. Simp.,Producto,STARTERS,1000,695.0,0.0,0.0,,,1000.0,140.0,632,695,0.0,0.0,Entrante,Entrante 10,Establ5/135,centro_5
29/01/2019,LAS TABLAS (✔),DELIVERO1,29/01/2019 21:31,Fra. Simp.,Producto,BAOS,1000,795.0,0.0,0.0,,,1000.0,140.0,723,795,0.0,0.0,Entrante,Entrante 2,Establ5/135,centro_5
29/01/2019,LAS TABLAS (✔),R1,29/01/2019 21:44,Fra. Simp.,Producto,BAOS,1000,795.0,0.0,0.0,,,1000.0,140.0,723,795,0.0,0.0,Entrante,Entrante 2,Establ5/136,centro_8
29/01/2019,LAS TABLAS (✔),R1,29/01/2019 21:44,Fra. Simp.,Producto,NOODLES,1000,995.0,0.0,0.0,,,1000.0,140.0,905,995,0.0,0.0,Noodles,Noodles 12,Establ5/136,centro_8
29/01/2019,LAS TABLAS (✔),R1,29/01/2019 23:10,Fra. Simp.,Producto,RICE BOWL,1000,995.0,0.0,0.0,,,1000.0,140.0,905,995,0.0,0.0,Arroz,Arroz 9,Establ5/137,centro_8
29/01/2019,LAS TABLAS (✔),R1,29/01/2019 23:10,Fra. Simp.,Producto,NOODLES,1000,995.0,0.0,0.0,,,1000.0,140.0,905,995,0.0,0.0,Noodles,Noodles 10,Establ5/137,centro_8
30/01/2019,LAS TABLAS (✔),R1,30/01/2019 14:28,Fra. Simp.,Producto,BAOS,1000,795.0,0.0,0.0,,,1000.0,140.0,723,795,0.0,0.0,Entrante,Entrante 2,Establ5/138,centro_8
30/01/2019,LAS TABLAS (✔),R1,30/01/2019 14:28,Fra. Simp.,Producto,SOUP,1000,990.0,0.0,0.0,,,1000.0,140.0,900,990,0.0,0.0,Sopa,Sopa 12,Establ5/138,centro_8
30/01/2019,LAS TABLAS (✔),R1,30/01/2019 14:28,Fra. Simp.,Producto,COMPRA,1000,895.0,0.0,0.0,,,1000.0,140.0,814,895,0.0,0.0,Segundo Plato,Segundo Plato 19,Establ5/138,centro_8
30/01/2019,LAS TABLAS (✔),R1,30/01/2019 14:28,Fra. Simp.,Producto,CERVEZAS,1000,150.0,0.0,0.0,,,1000.0,140.0,136,150,0.0,0.0,Bebida,Bebida 60,Establ5/138,centro_8
30/01/2019,LAS TABLAS (✔),R1,30/01/2019 14:55,Fra. Simp.,Producto,COMPRA,1000,995.0,0.0,0.0,,,1000.0,140.0,905,995,0.0,0.0,Arroz,Arroz 17,Establ5/139,centro_8
30/01/2019,LAS TABLAS (✔),R1,30/01/2019 14:55,Fra. Simp.,Producto,RICE BOWL,1000,995.0,0.0,0.0,,,1000.0,140.0,905,995,0.0,0.0,Arroz,Arroz 9,Establ5/139,centro_8
30/01/2019,LAS TABLAS (✔),R1,30/01/2019 14:55,Fra. Simp.,Producto,COMPRA,1000,75.0,0.0,0.0,,,1000.0,140.0,068,075,0.0,0.0,Extra,Extra 17,Establ5/139,centro_8
30/01/2019,LAS TABLAS (✔),R1,30/01/2019 20:04,Fra. Simp.,Producto,NOODLES,2000,995.0,0.0,0.0,,,1000.0,140.0,1809,1990,0.0,0.0,Noodles,Noodles 12,Establ5/140,centro_8
30/01/2019,LAS TABLAS (✔),JE1,30/01/2019 20:22,Fra. Simp.,Producto,SOUP,1000,990.0,0.0,0.0,,,1000.0,140.0,900,990,0.0,0.0,Sopa,Sopa 12,Establ5/141,centro_4
30/01/2019,LAS TABLAS (✔),JE1,30/01/2019 20:22,Fra. Simp.,Producto,THAI CURRY'S,1000,1150.0,0.0,0.0,,,1000.0,140.0,1045,1150,0.0,0.0,Thai,Thai 6,Establ5/141,centro_4
30/01/2019,LAS TABLAS (✔),R1,30/01/2019 20:23,Fra. Simp.,Producto,NOODLES,1000,995.0,0.0,0.0,,,1000.0,140.0,905,995,0.0,0.0,Noodles,Noodles 10,Establ5/142,centro_8
30/01/2019,LAS TABLAS (✔),R1,30/01/2019 20:23,Fra. Simp.,Producto,COMPRA,1000,795.0,0.0,0.0,,,1000.0,140.0,723,795,0.0,0.0,Arroz,Arroz 29,Establ5/142,centro_8
30/01/2019,LAS TABLAS (✔),DELIVERO1,30/01/2019 20:32,Fra. Simp.,Producto,RICE BOWL,1000,995.0,0.0,0.0,,,1000.0,140.0,905,995,0.0,0.0,Arroz,Arroz 9,Establ5/143,centro_5
30/01/2019,LAS TABLAS (✔),DELIVERO1,30/01/2019 20:32,Fra. Simp.,Producto,RICE BOWL,1000,795.0,0.0,0.0,,,1000.0,140.0,723,795,0.0,0.0,Arroz,Arroz 28,Establ5/143,centro_5
30/01/2019,LAS TABLAS (✔),DELIVERO1,30/01/2019 20:32,Fra. Simp.,Producto,COMPRA,2000,75.0,0.0,0.0,,,1000.0,140.0,136,150,0.0,0.0,Extra,Extra 17,Establ5/143,centro_5
30/01/2019,LAS TABLAS (✔),JE1,30/01/2019 20:47,Fra. Simp.,Producto,THAI CURRY'S,1000,1150.0,0.0,0.0,,,1000.0,140.0,1045,1150,0.0,0.0,Thai,Thai 6,Establ5/144,centro_4
30/01/2019,LAS TABLAS (✔),JE1,30/01/2019 20:47,Fra. Simp.,Producto,COMPRA,1000,300.0,0.0,0.0,,,1000.0,140.0,273,300,0.0,0.0,Arroz,Arroz 2,Establ5/144,centro_4
30/01/2019,LAS TABLAS (✔),JE1,30/01/2019 20:47,Fra. Simp.,Producto,AGUAS Y REFRESCOS,1000,150.0,0.0,0.0,,,1000.0,140.0,136,150,0.0,0.0,Bebida,Bebida 45,Establ5/144,centro_4
30/01/2019,LAS TABLAS (✔),U1,30/01/2019 21:02,Fra. Simp.,Producto,RICE BOWL,1000,995.0,0.0,0.0,,,1000.0,140.0,905,995,0.0,0.0,Arroz,Arroz 21,Establ5/145,centro_3
30/01/2019,LAS TABLAS (✔),U1,30/01/2019 21:02,Fra. Simp.,Producto,NOODLES,1000,1350.0,0.0,0.0,,,1000.0,140.0,1227,1350,0.0,0.0,Noodles,Noodles 8,Establ5/145,centro_3
30/01/2019,LAS TABLAS (✔),U1,30/01/2019 21:02,Fra. Simp.,Producto,BAOS,1000,795.0,0.0,0.0,,,1000.0,140.0,723,795,0.0,0.0,Entrante,Entrante 2,Establ5/145,centro_3
30/01/2019,LAS TABLAS (✔),R1,30/01/2019 21:12,Fra. Simp.,Producto,BAOS,1000,795.0,0.0,0.0,,,1000.0,140.0,723,795,0.0,0.0,Entrante,Entrante 2,Establ5/146,centro_8
30/01/2019,LAS TABLAS (✔),R1,30/01/2019 21:12,Fra. Simp.,Producto,RICE BOWL,1000,795.0,0.0,0.0,,,1000.0,140.0,723,795,0.0,0.0,Arroz,Arroz 28,Establ5/146,centro_8
30/01/2019,LAS TABLAS (✔),R1,30/01/2019 21:12,Fra. Simp.,Producto,STARTERS,1000,695.0,0.0,0.0,,,1000.0,140.0,632,695,0.0,0.0,Entrante,Entrante 11,Establ5/146,centro_8
30/01/2019,LAS TABLAS (✔),R1,30/01/2019 21:28,Fra. Simp.,Producto,COMPRA,1000,595.0,0.0,0.0,,,1000.0,140.0,541,595,0.0,0.0,Segundo Plato,Segundo Plato 7,Establ5/147,centro_8
30/01/2019,LAS TABLAS (✔),R1,30/01/2019 21:28,Fra. Simp.,Producto,RICE BOWL,1000,995.0,0.0,0.0,,,1000.0,140.0,905,995,0.0,0.0,Arroz,Arroz 16,Establ5/147,centro_8
30/01/2019,LAS TABLAS (✔),DELIVERO1,30/01/2019 21:30,Fra. Simp.,Producto,COMPRA,1000,595.0,0.0,0.0,,,1000.0,140.0,541,595,0.0,0.0,Segundo Plato,Segundo Plato 7,Establ5/148,centro_5
30/01/2019,LAS TABLAS (✔),DELIVERO1,30/01/2019 21:30,Fra. Simp.,Producto,RICE BOWL,1000,795.0,0.0,0.0,,,1000.0,140.0,723,795,0.0,0.0,Arroz,Arroz 28,Establ5/148,centro_5
30/01/2019,LAS TABLAS (✔),R1,30/01/2019 21:32,Fra. Simp.,Producto,NOODLES,1000,995.0,0.0,0.0,,,1000.0,140.0,905,995,0.0,0.0,Noodles,Noodles 12,Establ5/149,centro_8
30/01/2019,LAS TABLAS (✔),R1,30/01/2019 21:32,Fra. Simp.,Producto,RICE BOWL,1000,795.0,0.0,0.0,,,1000.0,140.0,723,795,0.0,0.0,Arroz,Arroz 28,Establ5/149,centro_8
31/01/2019,LAS TABLAS (✔),DELIVERO1,31/01/2019 12:39,Fra. Simp.,Producto,SOUP,2000,1350.0,0.0,0.0,,,1000.0,140.0,2455,2700,0.0,0.0,Sopa,Sopa 3,Establ5/150,centro_5
31/01/2019,LAS TABLAS (✔),DELIVERO1,31/01/2019 12:39,Fra. Simp.,Producto,BAOS,1000,795.0,0.0,0.0,,,1000.0,140.0,723,795,0.0,0.0,Entrante,Entrante 2,Establ5/150,centro_5
31/01/2019,LAS TABLAS (✔),JE1,31/01/2019 13:00,Fra. Simp.,Producto,NOODLES,1000,995.0,0.0,0.0,,,1000.0,140.0,905,995,0.0,0.0,Noodles,Noodles 12,Establ5/151,centro_4
31/01/2019,LAS TABLAS (✔),JE1,31/01/2019 13:00,Fra. Simp.,Producto,THAI CURRY'S,1000,1150.0,0.0,0.0,,,1000.0,140.0,1045,1150,0.0,0.0,Thai,Thai 6,Establ5/151,centro_4
31/01/2019,LAS TABLAS (✔),JE1,31/01/2019 13:00,Fra. Simp.,Producto,COMPRA,1000,300.0,0.0,0.0,,,1000.0,140.0,273,300,0.0,0.0,Arroz,Arroz 2,Establ5/151,centro_4
31/01/2019,LAS TABLAS (✔),R1,31/01/2019 13:16,Fra. Simp.,Producto,BAOS,1000,795.0,0.0,0.0,,,1000.0,140.0,723,795,0.0,0.0,Entrante,Entrante 2,Establ5/152,centro_8
31/01/2019,LAS TABLAS (✔),R1,31/01/2019 13:16,Fra. Simp.,Producto,NOODLES,2000,995.0,0.0,0.0,,,1000.0,140.0,1809,1990,0.0,0.0,Noodles,Noodles 12,Establ5/152,centro_8
31/01/2019,LAS TABLAS (✔),R1,31/01/2019 13:16,Fra. Simp.,Producto,COMPRA,1000,75.0,0.0,0.0,,,1000.0,140.0,068,075,0.0,0.0,Extra,Extra 6,Establ5/152,centro_8
31/01/2019,LAS TABLAS (✔),R1,31/01/2019 13:16,Fra. Simp.,Producto,EXTRAS,1000,300.0,0.0,0.0,,,1000.0,140.0,273,300,0.0,0.0,Extra,Extra 7,Establ5/152,centro_8
31/01/2019,LAS TABLAS (✔),R1,31/01/2019 13:16,Fra. Simp.,Producto,RICE BOWL,1000,995.0,0.0,0.0,,,1000.0,140.0,905,995,0.0,0.0,Arroz,Arroz 16,Establ5/152,centro_8
31/01/2019,LAS TABLAS (✔),R1,31/01/2019 13:16,Fra. Simp.,Producto,COMPRA,1000,75.0,0.0,0.0,,,1000.0,140.0,068,075,0.0,0.0,Extra,Extra 17,Establ5/152,centro_8
31/01/2019,LAS TABLAS (✔),R1,31/01/2019 13:16,Fra. Simp.,Producto,RICE BOWL,1000,995.0,0.0,0.0,,,1000.0,140.0,905,995,0.0,0.0,Arroz,Arroz 16,Establ5/152,centro_8
31/01/2019,LAS TABLAS (✔),DELIVERO1,31/01/2019 13:38,Fra. Simp.,Producto,,1000,280.0,0.0,0.0,,,1000.0,140.0,255,280,0.0,0.0,Extra,Extra 20,Establ5/153,centro_5
31/01/2019,LAS TABLAS (✔),DELIVERO1,31/01/2019 13:38,Fra. Simp.,Producto,RICE BOWL,1000,995.0,0.0,0.0,,,1000.0,140.0,905,995,0.0,0.0,Arroz,Arroz 13,Establ5/153,centro_5
31/01/2019,LAS TABLAS (✔),DELIVERO1,31/01/2019 13:38,Fra. Simp.,Producto,STARTERS,2000,695.0,0.0,0.0,,,1000.0,140.0,1264,1390,0.0,0.0,Entrante,Entrante 9,Establ5/153,centro_5
31/01/2019,LAS TABLAS (✔),R1,31/01/2019 14:01,Fra. Simp.,Producto,COMPRA,1000,895.0,0.0,0.0,,,1000.0,140.0,814,895,0.0,0.0,Ensalada,Ensalada 1,Establ5/154,centro_8
31/01/2019,LAS TABLAS (✔),R1,31/01/2019 14:01,Fra. Simp.,Producto,BBQ,1000,795.0,0.0,0.0,,,1000.0,140.0,723,795,0.0,0.0,Segundo Plato,Segundo Plato 9,Establ5/154,centro_8
31/01/2019,LAS TABLAS (✔),DELIVERO1,31/01/2019 14:10,Fra. Simp.,Producto,BAOS,1000,795.0,0.0,0.0,,,1000.0,140.0,723,795,0.0,0.0,Entrante,Entrante 2,Establ5/155,centro_5
31/01/2019,LAS TABLAS (✔),DELIVERO1,31/01/2019 14:10,Fra. Simp.,Producto,STARTERS,1000,695.0,0.0,0.0,,,1000.0,140.0,632,695,0.0,0.0,Entrante,Entrante 11,Establ5/155,centro_5
31/01/2019,LAS TABLAS (✔),DELIVERO1,31/01/2019 14:10,Fra. Simp.,Producto,STARTERS,1000,695.0,0.0,0.0,,,1000.0,140.0,632,695,0.0,0.0,Entrante,Entrante 8,Establ5/155,centro_5
